,web-scraper-order,web-scraper-start-url,Book_name,price,condition,image-src
449,1543863142-1578,https://www.rulistings.com/Books,Management Skills book and handbook 2nd edition,15,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/354adf6c-9a20-4733-a07a-e8505c394c46_1504896603399thumb.jpg
450,1543863142-1921,https://www.rulistings.com/Books,Business Law 9th edition,55,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/64d5385d-d650-435f-bf69-13b9ec3f488c_1530920099828thumb.jpg
451,1543863142-1665,https://www.rulistings.com/Books,Points of Departure and Precalculus  3rd edition,120,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/990a04b9-33c4-409f-b79b-0aca9e9537db_1516314879634thumb.jpg
452,1543863142-1691,https://www.rulistings.com/Books,Management Skills 2nd edition,30,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/06304cad-9cf7-4a56-86be-1152594154ca_1504112280360thumb.jpg
453,1543863142-2710,https://www.rulistings.com/Books,Precalculus: Mathematics for Calculus 7th edition,35,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/885b762a-5084-472a-9270-fc299afc9b43_1515814932315thumb.jpg
454,1543863142-2639,https://www.rulistings.com/Books,Introduction to Epidemiology 6th edition 6th edition,25,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/434a4a0b-f26e-466b-8d31-a16d29285e4c_1517442150258thumb.jpg
455,1543863142-2523,https://www.rulistings.com/Books,Microeconomics  4th edition,20,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/d17a67fd-61a1-48b8-99c1-957d901cbec8_1529422213903thumb.jpg
456,1543863142-2833,https://www.rulistings.com/Books,*LIKE NEW Calculus 6th Edition Ch 1-5 for Calc 135 6th edition,80,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/7cbd8a91-5c1e-4585-897e-12a2816d88f2_1504389308304thumb.jpg
457,1543863142-1716,https://www.rulistings.com/Books,Probability and Statistics 8th edition,90,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/180efea1-fd39-430b-ab73-ca520880c004_1530389743794thumb.jpg
458,1543863142-2815,https://www.rulistings.com/Books,Principles of General Chemistry 2nd edition,30,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/ce85327b-42bb-4769-bf6a-23690b47af2e_1504710935919thumb.jpg
459,1543863142-1855,https://www.rulistings.com/Books,Management Skills Fall 2016 2nd edition,70,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/b28d9497-63b2-4f8b-8126-437b81743564_1504898695437thumb.jpg
460,1543863142-1550,https://www.rulistings.com/Books,Calculus Special Edition Chapters 1-5 6th edition,30,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/6005d1fa-b80c-4483-9618-cb7f4ed1b838_1516135473277thumb.jpg
461,1543863142-2660,https://www.rulistings.com/Books,Marquee Series: Microsoftaccess 2016: Text 20th edition,58,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/2a98e795-b2b7-46aa-8d7c-7c8031049a98_1516509851902thumb.jpg
462,1543863142-1430,https://www.rulistings.com/Books,Introduction to Psychology 10th edition,95,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/556f3ee5-ef6f-4177-b05f-de1ef3eb2015_1505243501106thumb.jpg
463,1543863142-2827,https://www.rulistings.com/Books,Beautiful Boy and TWEAK 1st edition,90,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/05d695d1-4bf0-4f10-9535-5f5252722623_1504564490879thumb.jpg
464,1543863142-2084,https://www.rulistings.com/Books,Management Skills Text/Team Handbook 1st edition,1,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/2ba9e847-e632-4c39-970e-cad9e05e6738_1506296710752thumb.jpg
465,1543863142-2867,https://www.rulistings.com/Books,Mechanics of Materials SI Edition 9th edition,65,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/00858f03-9de7-436a-be42-620f4011321d_1503690644823thumb.jpg
466,1543863142-2145,https://www.rulistings.com/Books,Personal Finance by Jeff Madura  5th edition,3,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/dd636f60-802e-4f48-b6bd-5db9da93da4e_1515727575092thumb.jpg
467,1543863142-2782,https://www.rulistings.com/Books,Organic Chemistry Textbook 7th edition,130,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/2a8ac0ea-176c-4ad3-a7b2-4f0b235f5404_1505007832342thumb.jpg
468,1543863142-2466,https://www.rulistings.com/Books,"In the Palm of Your Hand, The Poet's Portable Workshop by Steve Kowit (Creative Writing) 1st edition",20,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/49ea8b69-70e8-46c5-839e-b17d51176b91_1516289157402thumb.jpg
469,1543863142-1832,https://www.rulistings.com/Books,Calculus 1 Chapters 1-5  6th edition,15,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/f61db5c2-3070-4e74-8131-4e0dd408d2b2_1513753820781thumb.jpg
470,1543863142-2091,https://www.rulistings.com/Books,Introduction to Econometrics 3rd edition,35,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/e8b2df31-aef4-4f01-af68-2d545ef64d54_1516314722359thumb.jpg
471,1543863142-2484,https://www.rulistings.com/Books,Fluency 6 with information technology 6th edition,1,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/3321057b-2063-4bf6-82cb-3195b925b745_1517268582057thumb.jpg
472,1543863142-2108,https://www.rulistings.com/Books,Fluency Comp Apps for business EBOOK 6th edition,35,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/1610c319-45cd-41dc-bc41-80e5a245282a_1505578692871thumb.jpg
473,1543863142-2116,https://www.rulistings.com/Books,Reason and arguement pdf 2nd edition,150,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/2feb1fcd-2423-40b8-9af5-9d562f36db56_1516651686807thumb.jpg
474,1543863142-2225,https://www.rulistings.com/Books,Rogawski Calculus Early Transcendentals  2nd edition,55,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/f2f63028-4c9f-4852-9fd0-74f699453a18_1530920227101thumb.jpg
475,1543863142-1609,https://www.rulistings.com/Books,Genetics: A Conceptual Approach 5th edition,85,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/05f99bcf-8fdc-420a-9889-be28162fc014_1504811175579thumb.jpg
476,1543863142-1670,https://www.rulistings.com/Books,Medical Terminology Exercises in Etymology  3rd edition,70,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/2feb1fcd-2423-40b8-9af5-9d562f36db56_1516651686807thumb.jpg
477,1543863142-1557,https://www.rulistings.com/Books,Intermediate Accounting 1st edition,30,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/5368bf9d-1293-4c74-9b91-6570790db7b7_1527829227156thumb.jpg
478,1543863142-2760,https://www.rulistings.com/Books,Business Ethics Decision Making for Personal Integrity & Social Responsibility 3rd Edition 3rd edition,50,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/b4640e97-94ba-40fb-bce2-591534001599_1506296340217thumb.jpg
479,1543863142-2771,https://www.rulistings.com/Books,Principles of Supply Chain Management: A Balanced Approach 3rd edition,95,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/b493f3df-f8bc-4be8-8e6e-ec085747ebe2_1505578125896thumb.jpg
480,1543863142-1898,https://www.rulistings.com/Books,Benson's Microbiological Applications 12th edition,15,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/fd42c897-74dd-4234-a9a0-853d755b634b_1504629968640thumb.jpg
481,1543863142-2114,https://www.rulistings.com/Books,Macroscale & Microscale Organic Experiments 6th edition,20,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/4dc7e85e-66a8-4ea6-b1eb-76fc2c3373a2_1504113440236thumb.jpg
482,1543863142-2289,https://www.rulistings.com/Books,The No Asshole Rule 1st edition,100,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/564848e0-6c9b-461d-8d9e-00f1690b1d2d_1516315010682thumb.jpg
483,1543863142-2243,https://www.rulistings.com/Books,Macroeconomic Policy and Practice Mishkin 2nd edition,37,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/e222dc2e-f781-4429-a227-a8c16bc3c48e_1515200915953thumb.jpg
484,1543863142-2810,https://www.rulistings.com/Books,Management Skills Yellow Title Spring 2015 2nd edition,3,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/6f91107b-d2c5-4785-b0ad-fc81ecf7ea39_1504738098686thumb.jpg
485,1543863142-2441,https://www.rulistings.com/Books,Management Skills 2017 Fall Yellow 2nd edition,70,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/f2da1954-519f-454d-982e-bfcca7452aed_1498862630466thumb.jpg
486,1543863142-2845,https://www.rulistings.com/Books,Calculus 1 Chapters 1-5  6th edition,120,Very Good condition,https://www.rulistings.com/Content/PlaceholderIcons/book_placeholder.png
487,1543863142-2614,https://www.rulistings.com/Books,Networked: The New Social Operating System (MIT Press) 1st edition,140,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/5368bf9d-1293-4c74-9b91-6570790db7b7_1527829227156thumb.jpg
488,1543863142-1565,https://www.rulistings.com/Books,Team Handbook: Management Skills 1st edition,75,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/38aa2801-0c85-4ff9-8fc4-a0540e29e78c_1516049759572thumb.jpg
489,1543863142-2235,https://www.rulistings.com/Books,Silberberg Principles of General Chemistry 2nd edition,140,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/9c6324a9-948f-49c2-97c7-252dc146bb7f_1514751724611thumb.jpg
490,1543863142-2528,https://www.rulistings.com/Books,Scientific and Technical Writing Today: From Problem to Proposal  3rd edition,6,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/76a119b8-fcb7-4c4e-8610-2c03af6e5334_1502980584677thumb.jpg
491,1543863142-2894,https://www.rulistings.com/Books,Introduction to Management Science 12th edition,3,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/deaa4a16-f9b3-467f-b771-0c38ad15e20e_1500305765717thumb.jpg
492,1543863142-1958,https://www.rulistings.com/Books,"The Art, Science, and Technology of Pharmaceutical Compounding 5th edition",60,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/d0f4433f-4e16-408f-b3de-1b00dcd135bd_1499397731462thumb.jpg
493,1543863142-1772,https://www.rulistings.com/Books,The New Humanities Reader ( Expo 1 Book) 5th edition,130,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/5ba2513e-92c7-4d57-a86f-cb47ba6d445a_1516393007013thumb.jpg
494,1543863142-2753,https://www.rulistings.com/Books,Principles of Macroeconomics 10th edition,40,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/c1deb8e5-a725-4447-8046-26f4fbf10761_1506997605906thumb.jpg
495,1543863142-2700,https://www.rulistings.com/Books,Management Skills Fall 2016 2nd edition,130,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/1b295389-e9db-44ab-8beb-cc17ef7a7c39_1516071669913thumb.jpg
496,1543863142-1669,https://www.rulistings.com/Books,Health Education Creating Strategies For School and Community Health  4th edition,115,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/bc7953c2-7f89-451f-8b88-0d996bfec1a6_1535730684323thumb.jpg
497,1543863142-2297,https://www.rulistings.com/Books,Basic Statistical Analysis (Quantitative Methods for Psychology) 9th edition,35,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/a8b525dd-a732-4077-b2f0-cc56e2ca4e9e_1504574312666thumb.jpg
498,1543863142-2156,https://www.rulistings.com/Books,GMAT Official Guide 2018 2nd edition,6,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/173c8ade-f44b-42a6-87bf-b158e9c34455_1536435149410thumb.jpg
499,1543863142-1573,https://www.rulistings.com/Books,Reason and arguement pdf 2nd edition,150,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/e4a4b932-0118-48e1-b3c2-55dc9a62091c_1504855284271thumb.jpg
500,1543863142-1607,https://www.rulistings.com/Books,Calculus SPECIAL EDITION 6th edition,50,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/fa37ea83-7929-41bc-b325-7f7d02953626_1524783124959thumb.jpg
501,1543863142-1763,https://www.rulistings.com/Books,Chemistry Structure and Properties  1st edition,85,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/5451716c-8d33-458c-bc82-397bdb59b16c_1505064245011thumb.jpg
502,1543863142-2051,https://www.rulistings.com/Books,Mechanics Of Materials 9th edition,130,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/3321057b-2063-4bf6-82cb-3195b925b745_1517268582057thumb.jpg
503,1543863142-2769,https://www.rulistings.com/Books,Collehe Physics 1st edition,58,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/35dc476a-2194-499b-a922-f9fb5b2684ad_1505578400809thumb.jpg
504,1543863142-2346,https://www.rulistings.com/Books,Jon Rogawski's Calculus (Multivariable/ Early Transcendentals) 2nd edition,50,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/38aa2801-0c85-4ff9-8fc4-a0540e29e78c_1516049759572thumb.jpg
505,1543863142-1755,https://www.rulistings.com/Books,Organic Chemistry + Student Study Guide and Solutions Manual + Chemical Principles for Organic Chemistry + i-clicker (+) + Model Kit  7th edition,85,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/2cf11701-ea03-413a-950f-d77e60b6139e_1504209144295thumb.jpg
506,1543863142-1693,https://www.rulistings.com/Books,Management Skills 2nd edition,70,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/91aee33d-f2c3-4202-8aae-ff65887c49e8_1536109317593thumb.jpg
507,1543863142-2319,https://www.rulistings.com/Books,Sears and salinger Thermodynamics kinetic theory and statistical thermodynamics  3rd edition,75,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/fe899754-dc31-4281-bcc9-774727e41f43_1515185862363thumb.jpg
508,1543863142-1912,https://www.rulistings.com/Books,PARKIN Microeconomics 11th edition,5,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/a0bcd07d-ac69-42f4-977e-374f31e5dedd_1501177730582thumb.jpg
509,1543863142-1939,https://www.rulistings.com/Books,Cultural Anthropology: A Toolkit For A Global Age 1st edition,"1,280",Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/9e1a885d-1441-4752-b3e5-7b23ea0f9009_1516252900193thumb.jpg
510,1543863142-1708,https://www.rulistings.com/Books,Physics technology update vol 1 4th edition,10,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/06d8baf7-f6a7-4778-ae37-a829612741c4_1505007720463thumb.jpg
511,1543863142-1619,https://www.rulistings.com/Books,Management Skills 2nd Edition Fall 2017 with Team Handbook 2nd edition,65,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/796a378a-b660-4acd-8350-82e7c8862218_1514250767742thumb.jpg
512,1543863142-2309,https://www.rulistings.com/Books,Rogawski Calculus Early Transcendentals  2nd edition,58,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/89af4c84-0af5-4148-bbf9-b709eab29ef7_1516385381546thumb.jpg
513,1543863142-1689,https://www.rulistings.com/Books,Chemistry Structure and Properties (Tro) 1st edition,70,Acceptable condition,https://rulistingsprod.blob.core.windows.net/rutgers/66eba432-de73-4b79-8c43-80e943d76d79_1516291858332thumb.jpg
514,1543863142-1639,https://www.rulistings.com/Books,Marquee Series: Microsoftaccess 2016: Text 20th edition,25,Very Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/9e1a885d-1441-4752-b3e5-7b23ea0f9009_1516252900193thumb.jpg
515,1543863142-1864,https://www.rulistings.com/Books,Scientific and Technical Writing Books (Scientific and Technical Writing Today) (Handbook of Techical Writing Rutgers Edition) 3rd edition,58,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/6005d1fa-b80c-4483-9618-cb7f4ed1b838_1516135473277thumb.jpg
516,1543863142-2685,https://www.rulistings.com/Books,Design and Analysis of Experiments 8th edition,3,Like New condition,https://rulistingsprod.blob.core.windows.net/rutgers/9553d1fc-bac6-4aac-b184-5f52d563d920_1516252766414thumb.jpg
517,1543863142-2280,https://www.rulistings.com/Books,Medical Sociology by William C. Cockerham 13th edition,15,Good condition,https://rulistingsprod.blob.core.windows.net/rutgers/eaee4061-3401-44c5-870c-e9c4a7aaf0a2_1536341954462thumb.jpg
518,1543863142-1654,https://www.rulistings.com/Books,Health Care USA: Understanding Its Organization and Delivery 8th edition,40,New condition,https://rulistingsprod.blob.core.windows.net/rutgers/e90f79d0-a385-48a9-8a9d-91636fdfaa08_1535730558135thumb.jpg
